date,ret,equity,drawdown,leverage
2020-11-08,0.008711157257891785,1.0439330935474174,-0.01064177648919784,0.06054395258556042
2020-11-09,0.0011234307137065204,1.045105880047763,-0.009530301074047842,0.061024042154964826
2020-11-10,0.01087455088693316,1.0564709371225756,0.0,0.06258650295752503
2020-11-11,-0.0019352588085320068,1.054426392435551,-0.0019352588085319589,0.06240380649420712
2020-11-12,-0.005152120248144753,1.0489938608689056,-0.007077408370584015,0.06164519302029157
2020-11-13,0.011167335461757596,1.0607083272105529,0.0,0.0607240556115576
2020-11-14,0.002616338964293899,1.0634834997367848,0.0,0.0639699818921594
2020-11-15,0.0004330800820382919,1.0639440732580971,0.0,0.06422996214467133
2020-11-16,0.0051795194584754,1.0694547922882671,0.0,0.06412573081757127
2020-11-17,0.0028500533371950934,1.0725027954880075,0.0,0.06523617275803391
2020-11-18,-0.0019269760862225865,1.0704361082486953,-0.0019269760862226093,0.06720716736893415
2020-11-19,0.00459903849909818,1.075359085121356,0.0,0.067656987786214
2020-11-20,0.006553494457079955,1.0824064449250692,0.0,0.06779516673045254
2020-11-21,-0.006053098616168396,1.0758545319711614,-0.006053098616168429,0.06764861111801886
2020-11-22,0.00451164585337126,1.0807084066091597,-0.0015687622000689627,0.0678650588782008
2020-11-23,0.015184385532942444,1.0971182997038051,0.0,0.06531112371155483
2020-11-24,-0.002059992425993359,1.0948582443159967,-0.0020599924259933067,0.065225971207383
2020-11-25,0.0003006528452405344,1.0951874165622852,-0.0017599589233369128,0.06536625974393509
2020-11-26,-0.008260702813518907,1.0861403987889586,-0.010006123239226117,0.06402479426859004
2020-11-27,0.0012684599263581887,1.0875181243592211,-0.008750355679215116,0.06419231337652993
2020-11-28,0.014379190400240329,1.1031557545330946,0.0,0.06245864946406711
2020-11-29,-0.003483239692098339,1.0993131986223383,-0.0034832396920981834,0.0633961970656482
2020-11-30,0.004920611223591652,1.1047224914857217,0.0,0.06329335498791189
2020-12-01,-0.004031281808081034,1.1002690438028173,-0.004031281808080989,0.06306825275468912
2020-12-06,0.0,1.1002690438028173,-0.004031281808080989,0.06305046468647885
2020-12-07,0.005795576815605677,1.1066457375640095,0.0,0.06284067380267194
2020-12-08,0.0049925844977241635,1.112170759917844,0.0,0.06332523931929891
2020-12-09,0.010867770229631115,1.1242575761927456,0.0,0.062220961252682595
2020-12-10,-0.006146698937590954,1.1173471033435831,-0.0061466989375909,0.06204525043434191
2020-12-11,-0.0023645882086785475,1.1147050375580156,-0.008496752734439394,0.061817581922287985
2020-12-12,0.009371034813502299,1.1251509772717583,0.0,0.06112093426628239
2020-12-13,0.0051075614349625105,1.1308977550117818,0.0,0.06110875634478789
2020-12-14,0.003008608835213341,1.134300183989233,0.0,0.06151314261256487
2020-12-15,-0.0011467847542376587,1.1329993858315053,-0.001146784754237573,0.062049428985846165
2020-12-16,0.002990564273869993,1.1363876933170896,0.0,0.06203812153433312
2020-12-17,0.0009508831553332469,1.137468265232593,0.0,0.06212540201403621
2020-12-18,0.010060348678146131,1.1489115925911588,0.0,0.06189033671733413
2020-12-19,-0.0034992022237356544,1.1448913185914882,-0.0034992022237356757,0.06155266848239936
2020-12-20,-0.0015747712400907554,1.1430883766699407,-0.005068463020801217,0.06244860295230843
2020-12-21,-0.001275158470466268,1.1416307578439384,-0.006337158397714315,0.06261138699228365
2020-12-22,0.0009217006468490839,1.1426829996519061,-0.005421298713859546,0.06265314779284546
2020-12-23,9.624729109217645e-06,1.1426939976662356,-0.0054117261632816716,0.06259533465944209
2020-12-24,0.005374966506533129,1.148835939630908,-6.584750361882108e-05,0.06253185292004781
2020-12-25,0.006800544123005347,1.1566486491284622,0.0,0.06466765654128691
2020-12-26,0.016401116367572632,1.1756189782192137,0.0,0.06236370395665774
2020-12-27,-0.004422328871265406,1.1704200044702273,-0.0044223288712653686,0.061791797856868225
2020-12-28,0.006203519432826513,1.1776807277125272,0.0,0.06173524215712778
2020-12-29,-0.001155711388100764,1.176319668683963,-0.0011557113881007774,0.06265361180493989
2020-12-30,-0.00219558904217858,1.1737369541093015,-0.003348762963019669,0.06329804050866124
2020-12-31,0.00411550937632375,1.1785674795492758,0.0,0.06334563502099116
2021-01-01,0.005705712907700508,1.1852920472299362,0.0,0.06841686737082742
2021-01-02,0.015398276975480995,1.2035435024700176,0.0,0.06651949055848534
2021-01-03,0.0022278628177180623,1.2062248322886768,0.0,0.06678933775315764
2021-01-04,0.00042805167486170855,1.2067411588483978,0.0,0.0667775327382803
2021-01-05,0.007477331003092677,1.2157643619281628,0.0,0.06689467140594453
2021-01-06,0.0009429991322507891,1.2169108266664825,0.0,0.06751284740641515
2021-01-07,0.000911261250734602,1.2180197503484231,0.0,0.06819712893631397
2021-01-08,0.003918594088617816,1.222792675341958,0.0,0.06872945955910637
2021-01-09,0.0054535192528195236,1.2294611987391422,0.0,0.07122601558888461
2021-01-10,0.009827469926378504,1.2415436916954004,0.0,0.07073570927813418
2021-01-11,-0.0029423375467353165,1.2378906510754126,-0.0029423375467353408,0.07088221912958823
2021-01-12,0.0016426638712849105,1.2399240893245356,-0.0013045069470355442,0.07089936800821066
2021-01-13,0.011213618842022191,1.2538281254552623,0.0,0.07120140747916347
2021-01-14,0.0018244018894739667,1.2561156118564185,0.0,0.07161850895120321
2021-01-15,0.00794574997572623,1.266096392448836,0.0,0.0726673319717923
2021-01-16,0.0030464047606469074,1.26995343452623,0.0,0.07424550182974197
2021-01-17,0.003751440817299696,1.2747175896765814,0.0,0.07424614146147955
2021-01-18,0.007835712685447607,1.2847059104643734,0.0,0.07408645611805652
2021-01-19,-0.0008913396557477623,1.2835608011404032,-0.0008913396557476139,0.07388257478059079
2021-01-20,0.006142111379609006,1.2914445745435077,0.0,0.07376784737776795
2021-01-21,-0.004943663459885121,1.28506010718987,-0.0049436634598851725,0.0731437038080827
2021-01-22,0.012767214444110272,1.3014667451519344,0.0,0.07179206108921993
2021-01-23,0.00645091980219596,1.3098624027501347,0.0,0.07184116755787776
2021-01-24,0.0013918115328129521,1.3116854843486803,0.0,0.07333182882549316
2021-01-25,-0.002742931829437196,1.3080876204834495,-0.0027429318294371896,0.07273274732834077
2021-01-26,0.0007294616571137119,1.309041820246737,-0.002015471035921257,0.07563935855561893
2021-01-27,-0.001183072070033762,1.307493129430697,-0.003196158658464454,0.07584130739342677
2021-01-28,0.011550661945024814,1.3225955405641936,0.0,0.07492442820797575
2021-01-29,0.005803317473763515,1.3302709823754715,0.0,0.07787104554293461
2021-01-30,0.0025724121918038016,1.333692987668937,0.0,0.07793588546650475
2021-01-31,0.0010498223167881042,1.3350931283311356,0.0,0.08133809353479476
2021-02-01,0.0027805713793185426,1.338805450072498,0.0,0.08255617745173946
2021-02-02,0.007134600722564872,1.3483572924039589,0.0,0.08248589717298191
2021-02-03,0.00990559056693769,1.361713567680457,0.0,0.0835068009412938
2021-02-04,0.00913464013497005,1.3741523310881243,0.0,0.08345127939484685
2021-02-05,0.010511702816535682,1.3885970120171722,0.0,0.08298014177309178
2021-02-06,-0.0019188739293552169,1.385932469412432,-0.0019188739293551915,0.08235037706332893
2021-02-07,0.003713494005388628,1.3910791213294686,0.0,0.08421829246689452
2021-02-08,0.009398728124116447,1.404153495789979,0.0,0.08684562356590961
2021-02-09,0.009594529013915479,1.4176256872453268,0.0,0.0876577453279941
2021-02-10,0.0045366499763569304,1.4240569587858511,0.0,0.08906859669458855
2021-02-11,0.011143958478693691,1.4399265904058554,0.0,0.08843594619614584
2021-02-12,0.008715145908403967,1.4524757607386332,0.0,0.0881679670610169
2021-02-13,0.00752346957386893,1.4634034179313322,0.0,0.0888962305622391
2021-02-14,-0.0044231336081488205,1.4569305890912003,-0.004423133608148833,0.08721771403292558
2021-02-15,0.00011688729188465746,1.4571008857622232,-0.004306763324373186,0.08702968516269853
2021-02-16,0.001107803401380173,1.4587150670796247,-0.003203730970052665,0.08845375364672164
2021-02-17,0.005896294814139783,1.467316081164954,0.0,0.09032311630291909
2021-02-18,0.008880357153784138,1.4803463720231895,0.0,0.09111804351681725
2021-02-19,0.011971169338595579,1.4980678491224546,0.0,0.09128182384448484
2021-02-20,0.004140239793940706,1.5042702092454145,0.0,0.091583331996574
2021-02-21,0.005761669335293568,1.5129373167820195,0.0,0.0921967522972573
2021-02-22,0.00023058715844697053,1.5132861806988045,0.0,0.09173641298646588
2021-02-23,-0.010261810358226637,1.4977571248947483,-0.010261810358226597,0.08734160761934466
2021-02-24,0.00655588401315033,1.507576246885428,-0.003773201583549657,0.09420947966473683
2021-02-25,0.0008638215859122488,1.508878523789896,-0.002912639370613368,0.09675871274880833
2021-02-26,0.0012411771812516062,1.5107513093829046,-0.0016750772908857847,0.09685480343129234
2021-02-27,0.011298511671461953,1.5278205506846436,0.0,0.09713195582030167
2021-02-28,-0.0006510300413712857,1.5268258936083237,-0.0006510300413711256,0.09797969812774596
2021-03-01,0.013071213061099199,1.5467833601708814,0.0,0.09677356379613765
2021-03-02,0.003556042467973426,1.5522837874884037,0.0,0.09683641104699112
2021-03-03,0.01816659803305112,1.5804835030889277,0.0,0.09987653355562211
2021-03-04,0.002797257350887424,1.5849045221858995,0.0,0.09982066740528617
2021-03-05,-0.0025628382602126787,1.5808426682376575,-0.002562838260212641,0.09894345591588367
2021-03-06,-0.0006622455398150595,1.5797957622314678,-0.00322338657182053,0.09888402270757737
2021-03-07,0.00938081987355241,1.5946155417139625,0.0,0.09885087738982616
2021-03-08,0.018157494026387964,1.6235697638870192,0.0,0.0956635450111428
2021-03-09,0.008157461760766177,1.636813972151864,0.0,0.09551615370415004
2021-03-10,0.004370570789842483,1.643967783486957,0.0,0.0955606950452236
2021-03-11,0.013143198781452136,1.6655747788556292,0.0,0.09560485370597689
2021-03-12,0.01547718840250211,1.6913531935064334,0.0,0.09548321925448358
2021-03-13,0.009201151790839667,1.7069155909718077,0.0,0.09551709933195089
2021-03-14,0.005338135236752378,1.7160273372341361,0.0,0.09730122750095774
2021-03-15,0.0016878894572028077,1.7189238016849253,0.0,0.09717898553282196
2021-03-16,-0.0004583504476170504,1.7181359321910035,-0.0004583504476169953,0.09688959234184488
2021-03-17,0.0068437175630062415,1.7298943692457711,0.0,0.09691581054909895
2021-03-18,-0.00017460510974635213,1.7295923208495794,-0.0001746051097463175,0.09624002841854072
2021-03-19,0.010139759369670272,1.7471299707906238,0.0,0.09624760220457428
2021-03-20,0.006220287134767919,1.7579976208707,0.0,0.09719222931047117
2021-03-21,0.009684582968057102,1.7750230946876695,0.0,0.09698017559071388
2021-03-22,-0.0020040435791072162,1.7714658710519937,-0.0020040435791072175,0.09894370558503443
2021-03-23,0.011796928950277752,1.792363728070636,0.0,0.1012517035748397
2021-03-24,-0.005031073729734988,1.7833462140042098,-0.005031073729734992,0.09895455450032627
2021-03-25,0.004053106516364203,1.7905743061651238,-0.0009983586910891074,0.09919722488447706
2021-03-26,0.012980023377805109,1.8138160025188441,0.0,0.10005947270916742
2021-03-27,0.012121971781304567,1.8358030289178562,0.0,0.09982040082548024
2021-03-28,0.005644187470854879,1.8461646453726317,0.0,0.1011177794816345
2021-03-29,0.0032407276641095023,1.8521475622113919,0.0,0.1028519685563567
2021-03-30,0.006321868422191693,1.8638565953981754,0.0,0.10289753602134404
2021-03-31,0.005772454440865239,1.8746156226794175,0.0,0.10306995059873782
2021-04-01,0.0017074184391784135,1.877816375959952,0.0,0.10314859585025393
2021-04-02,0.004758221716305409,1.8867514426192784,0.0,0.10327113052750639
2021-04-03,-0.003525523792272631,1.8800996555182194,-0.0035255237922726668,0.1013755296164011
2021-04-04,0.02682704461425221,1.930537172856047,0.0,0.09172791756060583
2021-04-05,-0.0015259849554530621,1.9275912021743258,-0.0015259849554530858,0.09113047526758557
2021-04-06,0.0016297364354007217,1.9307326677890673,0.0,0.09160344497962496
2021-04-07,-0.0038214062539261083,1.9233545538977186,-0.0038214062539261295,0.09105395474099871
2021-04-08,0.008477805072609663,1.9396603788911797,0.0,0.09088639855412833
2021-04-09,0.007312289821059217,1.9538437377360574,0.0,0.09121134265088153
2021-04-10,0.0030199463991119747,1.959744241096261,0.0,0.09155587420998874
2021-04-11,-0.00011056025524872638,1.9595275712727434,-0.00011056025524869284,0.09102268832490858
2021-04-12,-0.0005939426474079584,1.9583637242793928,-0.0007044372362059459,0.09123534792399103
2021-04-13,0.004925684788808958,1.9680100066870312,0.0,0.09157354286318463
2021-04-14,0.004911773969290145,1.977676427009179,0.0,0.09174139244931429
2021-04-15,0.009512758136966318,1.9964895845324968,0.0,0.09318582808567544
2021-04-16,0.015610986425959355,2.0276567563362025,0.0,0.09150059685554787
2021-04-17,0.0025284525944781807,2.032783590322472,0.0,0.09168761934888962
2021-04-18,-0.0013723678250477202,2.0299938635278285,-0.0013723678250476823,0.09084523407220185
2021-04-19,-0.006332156999617958,2.017139623675709,-0.007695834776136334,0.08864182317122658
2021-04-20,0.006766529156260866,2.0307886577515597,-0.000981379710270014,0.08947889846826
2021-04-21,-0.0006306387228444594,2.0295079637860685,-0.0016113995370672374,0.08894826217908249
2021-04-22,-0.010203957229892579,2.0087989513258693,-0.011798914115003223,0.08488355602214215
2021-04-23,-0.0015615700035524738,2.005662071140311,-0.013342059288199315,0.0845738084714641
2021-04-24,-0.00044681035336231723,2.0047659205615793,-0.013782908271336547,0.08799162746623965
2021-04-25,0.0005077683924616033,2.005783877330325,-0.013282138404051125,0.08776342110302224
2021-04-26,0.017844474829206668,2.0415760372421743,0.0,0.08451697454286497
2021-04-27,0.010959716798057274,2.0639511324320488,0.0,0.08398156960846305
2021-04-28,-0.0007722937632719617,2.0623571558447735,-0.0007722937632719251,0.08397463389874145
2021-04-29,0.003140843261309721,2.0688346964201227,0.0,0.08439729276087002
2021-04-30,0.005685347752961283,2.080596741112663,0.0,0.08525261194761528
2021-05-01,0.0003874461258680269,2.0814028602595007,0.0,0.08498643852428531
2021-05-02,0.002808969150367723,2.0872494566834567,0.0,0.08729456414501362
2021-05-03,0.004204887715705469,2.0960261062834777,0.0,0.08735968538656734
2021-05-04,-0.003032151360794055,2.0896706378730503,-0.0030321513607941553,0.08715817967400791
2021-05-05,0.011275312328857685,2.113232326979512,0.0,0.08673493234099106
2021-05-06,0.0011144592969224083,2.115587438392871,0.0,0.086798875641743
2021-05-07,0.0007749278356629884,2.1172268659876607,0.0,0.08946436330243004
2021-05-08,0.000999876020110152,2.119343830360095,0.0,0.08949919303847587
2021-05-09,0.001307237715408917,2.122114316547061,0.0,0.08935009200273458
2021-05-10,-0.0008769366317081235,2.1202533567662085,-0.0008769366317080696,0.09023702596788317
2021-05-11,0.009453336439967848,2.1402968250856906,0.0,0.09195541765361355
2021-05-12,-0.01121086103407617,2.1163022548079806,-0.011210861034076092,0.0880723882889599
2021-05-13,0.010262793984938274,2.138021428858935,-0.0010631218063243963,0.08721829542809047
2021-05-14,0.01903306540919199,2.1787145305606614,0.0,0.0826235838734549
2021-05-15,0.0019860743681425525,2.1830416196453077,0.0,0.08285734613969631
2021-05-16,0.0015382211992127505,2.1863996205434097,0.0,0.08287628966690158
2021-05-17,-0.003938067026786747,2.1777894322903686,-0.0039380670267867846,0.08213319275204456
2021-05-18,0.014632160813880482,2.2096551974824106,0.0,0.08035482837183432
2021-05-19,-0.01903812045619503,2.167587515666083,-0.01903812045619513,0.07167846358730177
2021-05-20,0.009303765544322634,2.187754241708641,-0.009911481121001375,0.07130946501795332
2021-05-21,-0.0017439546587000904,2.183938897506722,-0.011638150606026021,0.0712699929911649
2021-05-22,0.011955537189528647,2.210049060215522,0.0,0.07042415826756207
2021-05-23,-0.0010362429503500351,2.207758912456946,-0.001036242950349986,0.07081655792846071
2021-05-24,0.018941983012867557,2.249578244273213,0.0,0.06674869669511901
2021-05-25,-0.0004970341027803958,2.2484601271689364,-0.0004970341027803471,0.06707588240932111
2021-05-26,0.007600302838075316,2.265549105054758,0.0,0.06715700897488158
2021-05-27,-0.0032180532168143757,2.2582584474693856,-0.0032180532168142317,0.06666969916186984
2021-05-28,-0.007104732730186035,2.2422141247644305,-0.010299922538983486,0.06534468567897783
2021-05-29,-0.0024740195740785677,2.2366668431304877,-0.012748459903089149,0.06505472897696965
2021-05-30,0.0031013111017461036,2.2436034428419958,-0.009686685741570611,0.06507083044268518
2021-05-31,0.007827172600078567,2.2611645142352503,-0.00193533250271416,0.06467421422303955
2021-06-01,-0.002208703636950397,2.256170271948916,-0.004139761563727085,0.06439240052419504
2021-06-02,0.013446666312403186,2.2865082407397765,0.0,0.06298114640848247
2021-06-03,0.002298559620994065,2.2917639162550114,0.0,0.06675613813727553
2021-06-04,-0.006361334775415344,2.2771852387574962,-0.00636133477541545,0.065845443936711
2021-06-05,-0.002157038587124755,2.2722732623274653,-0.008504651717963996,0.0655911388063116
2021-06-06,0.002515350467205536,2.277988825939479,-0.0060106934304307025,0.06594157266149527
2021-06-07,-0.00641071054105722,2.2633852989606185,-0.012382871155754427,0.06511792744406476
2021-07-01,0.0,2.2633852989606185,-0.012382871155754427,0.06520497663416486
2021-07-02,0.003932602584408802,2.272286293836824,-0.0084989654824551,0.065152474365403
2021-07-03,0.016272031653741734,2.3092610083365,0.0,0.062339903306730275
2021-07-04,0.004448198739228843,2.3195330602423327,0.0,0.06236647074268173
2021-07-05,-0.002423863845914928,2.313910827918207,-0.0024238638459149753,0.06209701239720387
2021-07-06,0.017239986857039813,2.353802620179879,0.0,0.05902279385164876
2021-07-07,0.014360673992008667,2.3876048122498177,0.0,0.05732250074620094
2021-07-08,-0.0023847571940243287,2.381910954497318,-0.0023847571940242007,0.05775648751850002
2021-07-09,0.015931113882116092,2.4198574491704745,0.0,0.055391465040985355
2021-07-10,0.0025350044182594765,2.42599179849568,0.0,0.055512220639575435
2021-07-11,0.0019936071624404817,2.430828273121183,0.0,0.05600257696008653
2021-07-12,-0.003033989155951854,2.4234531665005523,-0.003033989155951766,0.055681277520731695
2021-07-13,0.0063338579463494025,2.4388029745967974,0.0,0.05559469171694614
2021-07-14,0.011229809617839608,2.4661902676969403,0.0,0.05575547526299588
2021-07-15,-0.0015856123377520947,2.462279845981236,-0.001585612337752118,0.05570117022371863
2021-07-16,-0.006321877950802427,2.446713613314222,-0.007897466240877948,0.05483378479149296
2021-07-17,-0.005493571497114691,2.4332724171465165,-0.013347652442552316,0.05412980116774168
2021-07-19,0.0,2.4332724171465165,-0.013347652442552316,0.05502477995562966
2021-07-20,-0.005874738820971714,2.4189775772155064,-0.019143977291550818,0.054533397590007804
2021-07-21,0.023369943658804133,2.4755089469069436,0.0,0.049067210123151586
2021-07-22,0.0029009466232855115,2.482690266227386,0.0,0.04906597917441654
2021-07-23,0.012446459430295204,2.513590969903974,0.0,0.04799251683351011
2021-07-24,0.02546951344540045,2.5776109089081802,0.0,0.04220811330388606
2021-07-25,0.0005961094871297338,2.5791474472251092,0.0,0.0421866101998945
2021-07-26,-0.005464879696910993,2.565052716705429,-0.005464879696911007,0.04162151570199277
2021-07-27,0.004716093678139956,2.577149745606779,-0.000774558903361533,0.041709359620775585
2021-07-28,-0.002043360523488094,2.5718836995534886,-0.0028163367237633574,0.041611651615430054
2021-07-29,3.617926102200775e-05,2.5719767484051728,-0.0027802593557229027,0.0415933693381554
2021-07-30,0.00016866404765010455,2.572410548414021,-0.002612064237869194,0.04158628988910667
2021-07-31,0.0013009940041446972,2.575757239113706,-0.0013144685136364798,0.041608091742620895
2021-08-01,0.0,2.575757239113706,-0.0013144685136364798,0.0415859450266811
2021-08-02,0.009048815929481426,2.599064792249475,0.0,0.041262997491720466
2021-08-03,-0.0028697716555879265,2.591606069777641,-0.0028697716555879937,0.041045146924770244
2021-08-04,0.006618291838341688,2.6087580750774473,0.0,0.04141915531081919
2021-08-05,0.0005616515317538804,2.61022328804629,0.0,0.0414328235126416
2021-08-06,-0.0009250285914303316,2.60780875687483,-0.000925028591430288,0.04178863341361486
2021-08-07,-0.0002979157320799421,2.607031849619901,-0.0012226687429401917,0.04174261944343762
2021-08-08,0.002359251758259146,2.6131824940949544,0.0,0.041764417623001676
2021-08-09,0.0017305188785757713,2.617704655734149,0.0,0.04193312597349873
2021-08-10,0.004771616898064022,2.630195339503591,0.0,0.04213056947961462
2021-08-11,0.005876542524497004,2.645651794263918,0.0,0.0438340705204953
2021-08-12,7.0404696631619e-05,2.645838060575886,0.0,0.043851626778266095
2021-08-13,0.0032097682289019824,2.6543305875215424,0.0,0.043984679012727936
2021-08-14,0.00203138918856577,2.659722565979913,0.0,0.04419355874077056
2021-08-15,0.004602022728625674,2.6719626696803913,0.0,0.04426835904611042
2021-08-16,0.004657999903823263,2.684408671538782,0.0,0.04518109282988452
2021-08-17,0.00014621473802747922,2.68480117164945,0.0,0.04520706293794014
2021-08-18,0.00790370205275041,2.7060210401810423,0.0,0.045001438649571145
2021-08-19,0.00046293261319354563,2.7072737455725298,0.0,0.045185738886972006
2021-08-20,0.001418638665203455,2.7111143887852895,0.0,0.04575762321525638
2021-08-21,-0.001989487677797186,2.7057206601157024,-0.0019894876777972748,0.04573414480738056
2021-08-22,0.012078012187315317,2.738400387224051,0.0,0.044922250399185244
2021-08-23,-0.003230450145746623,2.7295541212940306,-0.003230450145746522,0.044611638936387185
2021-08-24,-0.0022085718925818447,2.72352570478246,-0.005431887356936005,0.044550130294102985
2021-08-25,-0.0008513911770412998,2.721206919026963,-0.006278653873006967,0.044859338636781744
2021-08-26,4.914831041680551e-05,2.721340661749328,-0.006229814147819646,0.04480490511524019
2021-08-27,0.011352887616429438,2.752235736448188,0.0,0.044588416432888744
2021-08-28,0.004426253776782363,2.764417830271237,0.0,0.044758343254090054
2021-08-29,0.0005672408640752259,2.7659859210299453,0.0,0.04471711934225625
2021-08-30,0.007113266926621035,2.785661117201507,0.0,0.04511421995442819
2021-08-31,0.0033917500171387538,2.795109383343518,0.0,0.045217324308811285
2021-09-01,0.001181891182248636,2.7984128984771117,0.0,0.04517752100787328
2021-09-02,0.0008267333672779108,2.800726439795704,0.0,0.04585329852407048
2021-09-03,0.0036061744064610005,2.810826347802394,0.0,0.04585134198491248
2021-09-04,0.0020120366209793023,2.816481833349386,0.0,0.04608095722169221
2021-09-05,-0.0010588233048270089,2.8134996767466136,-0.0010588233048270945,0.04699450130062474
2021-09-06,0.002620073051612879,2.8208712514303786,0.0,0.047791719154132564
2021-09-07,-0.0018468093076166024,2.815661640147649,-0.0018468093076166037,0.04780428829244924
2021-09-08,0.005547306718352464,2.8312809788806477,0.0,0.048989262673667135
2021-09-09,0.003908682288001325,2.8423475566951533,0.0,0.04898262211032642
2021-09-10,0.0015263560553058593,2.8466859910995987,0.0,0.0489768984915895
2021-09-11,-0.000868554503435124,2.8442134891621635,-0.0008685545034351483,0.04915420778664114
2021-09-12,0.0018664717484907917,2.8495221332863614,0.0,0.04921941214542659
2021-09-13,-0.001768004797113345,2.8444841644852303,-0.001768004797113365,0.049541622608183955
2021-09-14,0.001842395544412571,2.8497248294360302,0.0,0.04971510497392232
2021-09-15,0.0033343289726887504,2.8592267494990096,0.0,0.05051127284585978
2021-09-16,0.009434430638122111,2.8862019259458216,0.0,0.050812329891567164
2021-09-17,0.004681185271225486,2.8997127718913416,0.0,0.0509061100404784
2021-09-18,-0.002381022117191461,2.8928084916479655,-0.002381022117191489,0.051406208708250925
2021-09-19,-0.0037653708503828007,2.8819159948777746,-0.0061374275363000885,0.056624723186874566
